date,stn,Glo_H_rad_mean
1975-04-15,NEW,108.70833333333333
1975-04-15,SEA,211.45833333333334
1975-04-16,ATL,309.1666666666667
1975-04-16,CHI,147.79166666666666
1975-04-16,FW,255.875
1975-04-16,LA,239.20833333333334
1975-04-16,NEW,213.66666666666666
1975-04-16,SEA,115.79166666666667
1975-04-17,ATL,224.45833333333334
1975-04-17,CHI,194.79166666666666
1975-04-17,FW,132.95833333333334
1975-04-17,LA,222.20833333333334
1975-04-17,NEW,287.3333333333333
1975-04-17,SEA,123.45833333333333
1975-04-18,ATL,191.5
1975-04-18,CHI,81.33333333333333
1975-04-18,FW,237.66666666666666
1975-04-18,LA,285.25
1975-04-18,NEW,128.75
1975-04-18,SEA,123.58333333333333
1975-04-19,ATL,174.95833333333334
1975-04-19,CHI,154.54166666666666
1975-04-19,FW,295.0833333333333
1975-04-19,LA,304.9583333333333
1975-04-19,NEW,125.95833333333333
1975-04-19,SEA,105
1975-04-20,ATL,282.7916666666667
1975-04-20,CHI,144.25
1975-04-20,FW,325.9166666666667
1975-04-20,LA,290.4583333333333
1975-04-20,NEW,228.91666666666666
1975-04-20,SEA,217.33333333333334
1975-04-21,ATL,319.7916666666667
1975-04-21,CHI,96.08333333333333
1975-04-21,FW,260.375
1975-04-21,LA,168.625
1975-04-21,NEW,258.4583333333333
1975-04-21,SEA,259.5416666666667
1975-04-22,ATL,318.9166666666667
1975-04-22,CHI,264.9583333333333
1975-04-22,FW,147.91666666666666
1975-04-22,LA,145.79166666666666
1975-04-22,NEW,274.5833333333333
1975-04-22,SEA,120.625
1975-04-23,ATL,219.45833333333334
1975-04-23,CHI,154.04166666666666
1975-04-23,FW,145.58333333333334
1975-04-23,LA,280.5833333333333
1975-04-23,NEW,267.3333333333333
1975-04-23,SEA,117.625
1975-04-24,ATL,261.875
1975-04-24,CHI,147.58333333333334
1975-04-24,FW,233.58333333333334
1975-04-24,LA,205.95833333333334
1975-04-24,NEW,121.70833333333333
1975-04-24,SEA,101.66666666666667
1975-04-25,ATL,217.08333333333334
1975-04-25,CHI,174.25
1975-04-25,FW,265.9166666666667
1975-04-25,LA,301.0833333333333
1975-04-25,NEW,161.875
1975-04-25,SEA,186.91666666666666
1975-04-26,ATL,195
1975-04-26,CHI,227.16666666666666
1975-04-26,FW,192.75
1975-04-26,LA,296.7083333333333
1975-04-26,NEW,267.3333333333333
1975-04-26,SEA,133.04166666666666
1975-04-27,ATL,325
1975-04-27,CHI,84.70833333333333
1975-04-27,FW,190.41666666666666
1975-04-27,LA,322.2083333333333
1975-04-27,NEW,237.83333333333334
1975-04-27,SEA,157.33333333333334
1975-04-28,ATL,206.33333333333334
1975-04-28,CHI,143.54166666666666
1975-04-28,FW,273.2083333333333
1975-04-28,LA,324.4166666666667
1975-04-28,NEW,224.375
1975-04-28,SEA,174.25
1975-04-29,ATL,116.95833333333333
1975-04-29,CHI,271.7083333333333
1975-04-29,FW,228.75
1975-04-29,LA,313.5
1975-04-29,NEW,141.58333333333334
1975-04-29,SEA,287.625
1975-04-30,ATL,233.66666666666666
1975-04-30,CHI,133.08333333333334
1975-04-30,FW,250.58333333333334
1975-04-30,LA,277.4166666666667
1975-04-30,NEW,260.7916666666667
1975-04-30,SEA,297.0416666666667
1975-05-01,ATL,154.04166666666666
1975-05-01,CHI,292.7916666666667
1975-05-01,FW,331.125
1975-05-01,LA,311.4583333333333
1975-05-01,NEW,91.58333333333333
1975-05-01,SEA,304.625
1975-05-02,ATL,258.0416666666667
1975-05-02,CHI,228.41666666666666
1975-05-02,FW,141.08333333333334
1975-05-02,LA,291.625
1975-05-02,NEW,129.58333333333334
1975-05-02,SEA,83.08333333333333
1975-05-03,ATL,131.58333333333334
1975-05-03,CHI,101.5
1975-05-03,FW,172.83333333333334
1975-05-03,LA,236.04166666666666
1975-05-03,NEW,267.0833333333333
1975-05-03,SEA,200.70833333333334
1975-05-04,ATL,303.8333333333333
1975-05-04,CHI,262.0416666666667
1975-05-04,FW,150.5
1975-05-04,LA,304.7083333333333
1975-05-04,NEW,86.75
1975-05-04,SEA,170.54166666666666
1975-05-05,ATL,142.625
1975-05-05,CHI,256.875
1975-05-05,FW,192.41666666666666
1975-05-05,LA,326.0416666666667
1975-05-05,NEW,151
1975-05-05,SEA,173.41666666666666
1975-05-06,ATL,239.875
1975-05-06,CHI,234.08333333333334
1975-05-06,FW,311.7083333333333
1975-05-06,LA,300.5833333333333
1975-05-06,NEW,171.83333333333334
1975-05-06,SEA,180.20833333333334
1975-05-07,ATL,152.5
1975-05-07,CHI,187.45833333333334
1975-05-07,FW,242.20833333333334
1975-05-07,LA,319.0416666666667
1975-05-07,NEW,266.9166666666667
1975-05-07,SEA,270.9583333333333
1975-05-08,ATL,155
1975-05-08,CHI,128.79166666666666
1975-05-08,FW,280
1975-05-08,LA,311.25
1975-05-08,NEW,297.625
1975-05-08,SEA,311.125
1975-05-09,ATL,209.70833333333334
1975-05-09,CHI,273.1666666666667
1975-05-09,FW,314.75
1975-05-09,LA,308.25
1975-05-09,NEW,232.45833333333334
1975-05-09,SEA,291.5
1975-05-10,ATL,237.41666666666666
1975-05-10,CHI,322.125
1975-05-10,FW,182.125
1975-05-10,LA,275.125
1975-05-10,NEW,264.9583333333333
1975-05-10,SEA,170.91666666666666
1975-05-11,ATL,274.5833333333333
1975-05-11,CHI,143.33333333333334
1975-05-11,FW,128.33333333333334
1975-05-11,LA,308.875
1975-05-11,NEW,303.2916666666667
1975-05-11,SEA,250.04166666666666
1975-05-12,ATL,283.0416666666667
1975-05-12,CHI,158.25
1975-05-12,FW,323.875
1975-05-12,LA,271.9583333333333
1975-05-12,NEW,223.45833333333334
1975-05-12,SEA,304.8333333333333
1975-05-13,ATL,302.25
1975-05-13,CHI,310.8333333333333
1975-05-13,FW,266.4583333333333
1975-05-13,LA,250.91666666666666
1975-05-13,NEW,191.125
1975-05-13,SEA,312.375
1975-05-14,ATL,191.70833333333334
1975-05-14,CHI,178.20833333333334
1975-05-14,FW,188.91666666666666
1975-05-14,LA,236.33333333333334
1975-05-14,NEW,282.0416666666667
1975-05-14,SEA,221.33333333333334
1975-05-15,ATL,153.75
1975-05-15,CHI,219.08333333333334
1975-05-15,FW,234.83333333333334
1975-05-15,LA,207.41666666666666
1975-05-15,NEW,279.625
1975-05-15,SEA,156.5
1975-05-16,ATL,182.91666666666666
1975-05-16,CHI,329.5416666666667
1975-05-16,FW,345.4583333333333
1975-05-16,LA,152.75
1975-05-16,NEW,177.54166666666666
1975-05-16,SEA,265.0833333333333
1975-05-17,ATL,174
1975-05-17,CHI,329.1666666666667
1975-05-17,FW,323.75
1975-05-17,LA,280.2916666666667
1975-05-17,NEW,289.5833333333333
1975-05-17,SEA,237
1975-05-18,ATL,252.58333333333334
1975-05-18,CHI,330.375
1975-05-18,FW,268.5833333333333
1975-05-18,LA,297.625
1975-05-18,NEW,200.95833333333334
1975-05-18,SEA,229.29166666666666
1975-05-19,ATL,334.75
1975-05-19,CHI,299.7083333333333
1975-05-19,FW,307.4583333333333
1975-05-19,LA,136
1975-05-19,NEW,263.7083333333333
1975-05-19,SEA,225.625
1975-05-20,ATL,327.4583333333333
1975-05-20,CHI,184.70833333333334
1975-05-20,FW,171.75
1975-05-20,LA,249.70833333333334
1975-05-20,NEW,312.5416666666667
1975-05-20,SEA,309.625
1975-05-21,ATL,269.125
1975-05-21,CHI,205.83333333333334
1975-05-21,FW,198.58333333333334
1975-05-21,LA,317.5833333333333
1975-05-21,NEW,216.20833333333334
1975-05-21,SEA,155.79166666666666
1975-05-22,ATL,302.2916666666667
1975-05-22,CHI,225.25
1975-05-22,FW,223.33333333333334
1975-05-22,LA,276.375
1975-05-22,NEW,234.83333333333334
1975-05-22,SEA,140.54166666666666
1975-05-23,ATL,311.3333333333333
1975-05-23,CHI,322.0833333333333
1975-05-23,FW,144.75
1975-05-23,LA,307.4583333333333
1975-05-23,NEW,276
1975-05-23,SEA,209.16666666666666
1975-05-24,ATL,332.8333333333333
1975-05-24,CHI,268.9166666666667
1975-05-24,FW,152.375
1975-05-24,LA,303.9583333333333
1975-05-24,NEW,306.1666666666667
1975-05-24,SEA,327.9583333333333
1975-05-25,ATL,298.2083333333333
1975-05-25,CHI,170.91666666666666
1975-05-25,FW,323.2916666666667
1975-05-25,LA,280.5416666666667
1975-05-25,NEW,138.29166666666666
1975-05-25,SEA,339.125
1975-05-26,ATL,158.58333333333334
1975-05-26,CHI,177.58333333333334
1975-05-26,FW,262.5
1975-05-26,LA,264.6666666666667
1975-05-26,NEW,179
1975-05-26,SEA,103.5
1975-05-27,ATL,292.7083333333333
1975-05-27,CHI,319.375
1975-05-27,FW,189.70833333333334
1975-05-27,LA,159.625
1975-05-27,NEW,266.9583333333333
1975-05-27,SEA,257.2083333333333
1975-05-28,ATL,217.41666666666666
1975-05-28,CHI,268.1666666666667
1975-05-28,FW,177.41666666666666
1975-05-28,LA,298.6666666666667
1975-05-28,NEW,329.7916666666667
1975-05-28,SEA,309.1666666666667
1975-05-29,ATL,141.95833333333334
1975-05-29,CHI,130.66666666666666
1975-05-29,FW,245
1975-05-29,LA,196
1975-05-29,NEW,296.0416666666667
1975-05-29,SEA,322.4583333333333
1975-05-30,ATL,263.125
1975-05-30,CHI,150.66666666666666
1975-05-30,FW,176.16666666666666
1975-05-30,LA,184.29166666666666
1975-05-30,NEW,124.66666666666667
1975-05-30,SEA,322.5
1975-05-31,ATL,138.95833333333334
1975-05-31,CHI,160.66666666666666
1975-05-31,FW,348.8333333333333
1975-05-31,LA,165.29166666666666
1975-05-31,NEW,165.625
1975-05-31,SEA,343.9583333333333
1975-06-01,ATL,261.7916666666667
1975-06-01,CHI,220.04166666666666
1975-06-01,FW,352.7083333333333
1975-06-01,LA,185.16666666666666
1975-06-01,NEW,129.70833333333334
1975-06-01,SEA,289.7916666666667
1975-06-02,ATL,253.83333333333334
1975-06-02,CHI,220.41666666666666
1975-06-02,FW,345.25
1975-06-02,LA,221.95833333333334
1975-06-02,NEW,340.5833333333333
1975-06-02,SEA,156.58333333333334
1975-06-03,ATL,320.0833333333333
1975-06-03,CHI,256.0416666666667
1975-06-03,FW,338.3333333333333
1975-06-03,LA,205.16666666666666
1975-06-03,NEW,159.83333333333334
1975-06-03,SEA,120.125
1975-06-04,ATL,335.3333333333333
1975-06-04,CHI,236.04166666666666
1975-06-04,FW,290.1666666666667
1975-06-04,LA,210
1975-06-04,NEW,298.4166666666667
1975-06-04,SEA,168.08333333333334
1975-06-05,ATL,281.4583333333333
1975-06-05,CHI,303.25
1975-06-05,FW,263.5833333333333
1975-06-05,LA,158.58333333333334
1975-06-05,NEW,141.375
1975-06-05,SEA,234.70833333333334
1975-06-06,ATL,221.375
1975-06-06,CHI,333.5416666666667
1975-06-06,FW,313.2916666666667
1975-06-06,LA,152.875
1975-06-06,NEW,150.625
1975-06-06,SEA,254
1975-06-07,ATL,221.83333333333334
1975-06-07,CHI,178.04166666666666
1975-06-07,FW,306.875
1975-06-07,LA,160.54166666666666
1975-06-07,NEW,220.04166666666666
1975-06-07,SEA,220.66666666666666
1975-06-08,ATL,328.4583333333333
1975-06-08,CHI,330.3333333333333
1975-06-08,FW,200.75
1975-06-08,LA,218.70833333333334
1975-06-08,NEW,173.33333333333334
1975-06-08,SEA,296.1666666666667
1975-06-09,ATL,162.08333333333334
1975-06-09,CHI,265.375
1975-06-09,FW,214
1975-06-09,LA,231.75
1975-06-09,NEW,203.54166666666666
1975-06-09,SEA,350.7083333333333
1975-06-10,ATL,236.33333333333334
1975-06-10,CHI,295.1666666666667
1975-06-10,FW,203.33333333333334
1975-06-10,LA,292.625
1975-06-10,NEW,320.8333333333333
1975-06-10,SEA,256.7083333333333
1975-06-11,ATL,150.91666666666666
1975-06-11,CHI,208.04166666666666
1975-06-11,FW,242.79166666666666
1975-06-11,LA,185.66666666666666
1975-06-11,NEW,232.45833333333334
1975-06-11,SEA,348.7083333333333
1975-06-12,ATL,202.83333333333334
1975-06-12,CHI,266.625
1975-06-12,FW,346.375
1975-06-12,LA,229.625
1975-06-12,NEW,99.41666666666667
1975-06-12,SEA,322.8333333333333
1975-06-13,ATL,329.0833333333333
1975-06-13,CHI,315.9583333333333
1975-06-13,FW,329
1975-06-13,LA,172.08333333333334
1975-06-13,NEW,240.16666666666666
1975-06-13,SEA,192.58333333333334
1975-06-14,ATL,324.0416666666667
1975-06-14,CHI,196.58333333333334
1975-06-14,FW,354.25
1975-06-14,LA,161.58333333333334
1975-06-14,NEW,282.7916666666667
1975-06-14,SEA,245.66666666666666
1975-06-15,ATL,188.04166666666666
1975-06-15,CHI,139.33333333333334
1975-06-15,FW,269.6666666666667
1975-06-15,LA,240.875
1975-06-15,NEW,157.41666666666666
1975-06-15,SEA,154.33333333333334
1975-06-16,ATL,284.4583333333333
1975-06-16,CHI,202.16666666666666
1975-06-16,FW,232
1975-06-16,LA,160.20833333333334
1975-06-16,NEW,152.33333333333334
1975-06-16,SEA,159.29166666666666
1975-06-17,ATL,313.0416666666667
1975-06-17,CHI,155.91666666666666
1975-06-17,FW,291.7083333333333
1975-06-17,LA,215.95833333333334
1975-06-17,NEW,229.41666666666666
1975-06-17,SEA,136.83333333333334
1975-06-18,ATL,307.2083333333333
1975-06-18,CHI,210.20833333333334
1975-06-18,FW,289.5416666666667
1975-06-18,LA,262.2083333333333
1975-06-18,NEW,227.66666666666666
1975-06-18,SEA,179.08333333333334
1975-06-19,ATL,255.25
1975-06-19,CHI,312.125
1975-06-19,FW,291.7916666666667
1975-06-19,LA,200.83333333333334
1975-06-19,NEW,247.83333333333334
1975-06-19,SEA,238.83333333333334
1975-06-20,ATL,228.08333333333334
1975-06-20,CHI,249.25
1975-06-20,FW,269.375
1975-06-20,LA,313.8333333333333
1975-06-20,NEW,291.25
1975-06-20,SEA,157.20833333333334
1975-06-21,ATL,279.375
1975-06-21,CHI,318.2916666666667
1975-06-21,FW,232.625
1975-06-21,LA,343.0833333333333
1975-06-21,NEW,322.2916666666667
1975-06-21,SEA,158.375
1975-06-22,ATL,296.4166666666667
1975-06-22,CHI,319
1975-06-22,FW,281.4583333333333
1975-06-22,LA,250.5
1975-06-22,NEW,295.5833333333333
1975-06-22,SEA,197.58333333333334
1975-06-23,ATL,303.5
1975-06-23,CHI,199.33333333333334
1975-06-23,FW,317.5833333333333
1975-06-23,LA,245.08333333333334
1975-06-23,NEW,314.4166666666667
1975-06-23,SEA,265.2916666666667
1975-06-24,ATL,239.08333333333334
1975-06-24,CHI,211.5
1975-06-24,FW,315.7916666666667
1975-06-24,LA,204.45833333333334
1975-06-24,NEW,244.95833333333334
1975-06-24,SEA,127.58333333333333
1975-06-25,ATL,275.7916666666667
1975-06-25,CHI,174.75
1975-06-25,FW,128.70833333333334
1975-06-25,LA,358.0416666666667
1975-06-25,NEW,209.70833333333334
1975-06-25,SEA,143.25
1975-06-26,ATL,191.91666666666666
1975-06-26,CHI,255.41666666666666
1975-06-26,FW,192.41666666666666
1975-06-26,LA,331.375
1975-06-26,NEW,147.54166666666666
1975-06-26,SEA,183.79166666666666
1975-06-27,ATL,189.375
1975-06-27,CHI,226.58333333333334
1975-06-27,FW,242.83333333333334
1975-06-27,LA,340.375
1975-06-27,NEW,158.04166666666666
1975-06-27,SEA,233.29166666666666
1975-06-28,ATL,258.0833333333333
1975-06-28,CHI,267.5
1975-06-28,FW,311.5833333333333
1975-06-28,LA,299.875
1975-06-28,NEW,141.33333333333334
1975-06-28,SEA,171.54166666666666
1975-06-29,ATL,244.58333333333334
1975-06-29,CHI,343.1666666666667
1975-06-29,FW,302.875
1975-06-29,LA,326.6666666666667
1975-06-29,NEW,165.625
1975-06-29,SEA,299.5833333333333
1975-06-30,ATL,295.4166666666667
1975-06-30,CHI,341.5
1975-06-30,FW,307.5416666666667
1975-06-30,LA,335
1975-06-30,NEW,288.9583333333333
1975-06-30,SEA,315.875
1975-07-01,ATL,224.79166666666666
1975-07-01,CHI,315.3333333333333
1975-07-01,FW,298.75
1975-07-01,LA,339.375
1975-07-01,NEW,339
1975-07-01,SEA,185.20833333333334
1975-07-02,ATL,212.83333333333334
1975-07-02,CHI,311
1975-07-02,FW,257.875
1975-07-02,LA,350.0416666666667
1975-07-02,NEW,306.4166666666667
1975-07-02,SEA,186.58333333333334
1975-07-03,ATL,303.7083333333333
1975-07-03,CHI,185.5
1975-07-03,FW,150.54166666666666
1975-07-03,LA,327.6666666666667
1975-07-03,NEW,186.83333333333334
1975-07-03,SEA,252.625
1975-07-04,ATL,293.6666666666667
1975-07-04,CHI,318.3333333333333
1975-07-04,FW,241.70833333333334
1975-07-04,LA,306.9166666666667
1975-07-04,NEW,312.9583333333333
1975-07-04,SEA,347.9583333333333
1975-07-05,ATL,286.1666666666667
1975-07-05,CHI,238.375
1975-07-05,FW,325.125
1975-07-05,LA,354.0833333333333
1975-07-05,NEW,229.875
1975-07-05,SEA,331.8333333333333
1975-07-06,ATL,157.375
1975-07-06,CHI,164.125
1975-07-06,FW,329.5416666666667
1975-07-06,LA,330.5833333333333
1975-07-06,NEW,153
1975-07-06,SEA,215.33333333333334
1975-07-07,ATL,202.08333333333334
1975-07-07,CHI,278.375
1975-07-07,FW,327.2083333333333
1975-07-07,LA,330.4583333333333
1975-07-07,NEW,242.79166666666666
1975-07-07,SEA,288.9166666666667
1975-07-08,ATL,230.91666666666666
1975-07-08,CHI,272.2083333333333
1975-07-08,FW,307.5416666666667
1975-07-08,LA,226.25
1975-07-08,NEW,208.33333333333334
1975-07-08,SEA,307.7916666666667
1975-07-09,ATL,296.125
1975-07-09,CHI,311.3333333333333
1975-07-09,FW,180.875
1975-07-09,LA,286
1975-07-09,NEW,144.375
1975-07-09,SEA,256.2083333333333
1975-07-10,ATL,222.79166666666666
1975-07-10,CHI,283.25
1975-07-10,FW,126.58333333333333
1975-07-10,LA,315.6666666666667
1975-07-10,NEW,186.66666666666666
1975-07-10,SEA,235.29166666666666
1975-07-11,ATL,190.16666666666666
1975-07-11,CHI,224.54166666666666
1975-07-11,FW,306.0416666666667
1975-07-11,LA,344.75
1975-07-11,NEW,235.45833333333334
1975-07-11,SEA,178.04166666666666
1975-07-12,ATL,320.125
1975-07-12,CHI,231.04166666666666
1975-07-12,FW,314.625
1975-07-12,LA,307.6666666666667
1975-07-12,NEW,123.41666666666667
1975-07-12,SEA,177.79166666666666
1975-07-13,ATL,238.54166666666666
1975-07-13,CHI,258.9583333333333
1975-07-13,FW,329.875
1975-07-13,LA,264.7916666666667
1975-07-13,NEW,122.04166666666667
1975-07-13,SEA,231
1975-07-14,ATL,244.20833333333334
1975-07-14,CHI,258.25
1975-07-14,FW,267.8333333333333
1975-07-14,LA,284.5416666666667
1975-07-14,NEW,116.04166666666667
1975-07-14,SEA,147.95833333333334
1975-07-15,ATL,227.29166666666666
1975-07-15,CHI,307.7916666666667
1975-07-15,FW,322.875
1975-07-15,LA,294.3333333333333
1975-07-15,NEW,201
1975-07-15,SEA,236.375
1975-07-16,ATL,166.875
1975-07-16,CHI,296.6666666666667
1975-07-16,FW,252.83333333333334
1975-07-16,LA,298.25
1975-07-16,NEW,230
1975-07-16,SEA,123.08333333333333
1975-07-17,ATL,169.58333333333334
1975-07-17,CHI,313.4583333333333
1975-07-17,FW,206.95833333333334
1975-07-17,LA,196.29166666666666
1975-07-17,NEW,162.04166666666666
1975-07-17,SEA,196.66666666666666
1975-07-18,ATL,212.125
1975-07-18,CHI,181.04166666666666
1975-07-18,FW,293.2916666666667
1975-07-18,LA,156.29166666666666
1975-07-18,NEW,208.41666666666666
1975-07-18,SEA,158.125
1975-07-19,ATL,246.95833333333334
1975-07-19,CHI,195.91666666666666
1975-07-19,FW,264.5833333333333
1975-07-19,LA,267.6666666666667
1975-07-19,NEW,209.875
1975-07-19,SEA,235.83333333333334
1975-07-20,ATL,247.95833333333334
1975-07-20,CHI,241.54166666666666
1975-07-20,FW,296.5
1975-07-20,LA,244.75
1975-07-20,NEW,161.95833333333334
1975-07-20,SEA,293.3333333333333
1975-07-21,ATL,207.5
1975-07-21,CHI,302.6666666666667
1975-07-21,FW,342.0416666666667
1975-07-21,LA,282.625
1975-07-21,NEW,293.5416666666667
1975-07-21,SEA,335
1975-07-22,ATL,260
1975-07-22,CHI,279.2083333333333
1975-07-22,FW,317.125
1975-07-22,LA,218.25
1975-07-22,NEW,278.5833333333333
1975-07-22,SEA,333.125
1975-07-23,ATL,197.45833333333334
1975-07-23,CHI,187.625
1975-07-23,FW,305.625
1975-07-23,LA,316.375
1975-07-23,NEW,302.9583333333333
1975-07-23,SEA,323.0833333333333
1975-07-24,ATL,206.33333333333334
1975-07-24,CHI,290.9583333333333
1975-07-24,FW,181.29166666666666
1975-07-24,LA,318.0416666666667
1975-07-24,NEW,269.4583333333333
1975-07-24,SEA,257.7916666666667
1975-07-25,ATL,201.70833333333334
1975-07-25,CHI,304.7916666666667
1975-07-25,FW,141.625
1975-07-25,LA,286.0416666666667
1975-07-25,NEW,123.75
1975-07-25,SEA,295.2083333333333
1975-07-26,ATL,204.66666666666666
1975-07-26,CHI,298.125
1975-07-26,FW,305.7083333333333
1975-07-26,LA,306.0416666666667
1975-07-26,NEW,325.75
1975-07-26,SEA,324.2083333333333
1975-07-27,ATL,252.41666666666666
1975-07-27,CHI,315.1666666666667
1975-07-27,FW,313.4583333333333
1975-07-27,LA,310.125
1975-07-27,NEW,300.2083333333333
1975-07-27,SEA,328.5833333333333
1975-07-28,ATL,275.0833333333333
1975-07-28,CHI,328.5
1975-07-28,FW,315.2916666666667
1975-07-28,LA,285
1975-07-28,NEW,235.375
1975-07-28,SEA,123.58333333333333
1975-07-29,ATL,152.33333333333334
1975-07-29,CHI,329.4166666666667
1975-07-29,FW,247.75
1975-07-29,LA,297.4166666666667
1975-07-29,NEW,289.0416666666667
1975-07-29,SEA,170.125
1975-07-30,ATL,119
1975-07-30,CHI,325.375
1975-07-30,FW,281.25
1975-07-30,LA,318.375
1975-07-30,NEW,310.375
1975-07-30,SEA,245.5
1975-07-31,ATL,122.45833333333333
1975-07-31,CHI,323.7916666666667
1975-07-31,FW,287.7083333333333
1975-07-31,LA,296.0416666666667
1975-07-31,NEW,301.5
1975-07-31,SEA,273.625
1975-08-01,ATL,185.41666666666666
1975-08-01,CHI,212.83333333333334
1975-08-01,FW,298.0416666666667
1975-08-01,LA,242.33333333333334
1975-08-01,NEW,259.125
1975-08-01,SEA,179.70833333333334
1975-08-02,ATL,259.25
1975-08-02,CHI,97.75
1975-08-02,FW,174.08333333333334
1975-08-02,LA,277.4583333333333
1975-08-02,NEW,306.9583333333333
1975-08-02,SEA,171.04166666666666
1975-08-03,ATL,266.6666666666667
1975-08-03,CHI,290.375
1975-08-03,FW,294.875
1975-08-03,LA,256.7083333333333
1975-08-03,NEW,246.70833333333334
1975-08-03,SEA,293
1975-08-04,ATL,153.45833333333334
1975-08-04,CHI,290.125
1975-08-04,FW,305.4583333333333
1975-08-04,LA,236.79166666666666
1975-08-04,NEW,138.70833333333334
1975-08-04,SEA,299.7916666666667
1975-08-05,ATL,209.45833333333334
1975-08-05,CHI,202.16666666666666
1975-08-05,FW,297.375
1975-08-05,LA,274.375
1975-08-05,NEW,296.125
1975-08-05,SEA,170.91666666666666
1975-08-06,ATL,122.29166666666667
1975-08-06,CHI,228.875
1975-08-06,FW,337.2083333333333
1975-08-06,LA,321.4166666666667
1975-08-06,NEW,110.83333333333333
1975-08-06,SEA,294
1975-08-07,ATL,161.41666666666666
1975-08-07,CHI,291.75
1975-08-07,FW,322.9583333333333
1975-08-07,LA,330.7916666666667
1975-08-07,NEW,133.04166666666666
1975-08-07,SEA,101.375
1975-08-08,ATL,203.33333333333334
1975-08-08,CHI,305.7083333333333
1975-08-08,FW,312.9166666666667
1975-08-08,LA,305.5833333333333
1975-08-08,NEW,164.33333333333334
1975-08-08,SEA,217.20833333333334
1975-08-09,ATL,189.58333333333334
1975-08-09,CHI,267.9166666666667
1975-08-09,FW,287.2083333333333
1975-08-09,LA,269.3333333333333
1975-08-09,NEW,293.0833333333333
1975-08-09,SEA,298.7083333333333
1975-08-10,ATL,135
1975-08-10,CHI,217.91666666666666
1975-08-10,FW,281.7916666666667
1975-08-10,LA,251.20833333333334
1975-08-10,NEW,234.45833333333334
1975-08-10,SEA,239.5
1975-08-11,ATL,179.875
1975-08-11,CHI,201.33333333333334
1975-08-11,FW,305.5416666666667
1975-08-11,LA,161.16666666666666
1975-08-11,NEW,168
1975-08-11,SEA,283.6666666666667
1975-08-12,ATL,290.875
1975-08-12,CHI,191.5
1975-08-12,FW,304.2083333333333
1975-08-12,LA,290.8333333333333
1975-08-12,NEW,276.25
1975-08-12,SEA,299.7916666666667
1975-08-13,ATL,285.5416666666667
1975-08-13,CHI,214
1975-08-13,FW,278.25
1975-08-13,LA,281.2916666666667
1975-08-13,NEW,264.0833333333333
1975-08-13,SEA,289
1975-08-14,ATL,272.7083333333333
1975-08-14,CHI,161.58333333333334
1975-08-14,FW,293.5
1975-08-14,LA,278.375
1975-08-14,NEW,246.66666666666666
1975-08-14,SEA,262.9166666666667
1975-08-15,ATL,292.4583333333333
1975-08-15,CHI,249.875
1975-08-15,FW,251.125
1975-08-15,LA,252.20833333333334
1975-08-15,NEW,219.375
1975-08-15,SEA,191.125
1975-08-16,ATL,292.4166666666667
1975-08-16,CHI,234.625
1975-08-16,FW,235
1975-08-16,LA,311.0833333333333
1975-08-16,NEW,126.625
1975-08-16,SEA,85.5
1975-08-17,ATL,299.4583333333333
1975-08-17,CHI,256.1666666666667
1975-08-17,FW,176.5
1975-08-17,LA,273.4583333333333
1975-08-17,NEW,145.04166666666666
1975-08-17,SEA,184.25
1975-08-18,ATL,276.9583333333333
1975-08-18,CHI,189.91666666666666
1975-08-18,FW,257.875
1975-08-18,LA,275.9583333333333
1975-08-18,NEW,244.04166666666666
1975-08-18,SEA,118.625
1975-08-19,ATL,205.625
1975-08-19,CHI,239.29166666666666
1975-08-19,FW,289.2916666666667
1975-08-19,LA,259
1975-08-19,NEW,281.5416666666667
1975-08-19,SEA,120.91666666666667
1975-08-20,ATL,266.625
1975-08-20,CHI,103.75
1975-08-20,FW,282.0833333333333
1975-08-20,LA,259.125
1975-08-20,NEW,246.45833333333334
1975-08-20,SEA,194.54166666666666
1975-08-21,ATL,279.125
1975-08-21,CHI,253.75
1975-08-21,FW,273.5416666666667
1975-08-21,LA,187.16666666666666
1975-08-21,NEW,221.45833333333334
1975-08-21,SEA,120.70833333333333
1975-08-22,ATL,224.45833333333334
1975-08-22,CHI,158.70833333333334
1975-08-22,FW,203.54166666666666
1975-08-22,LA,274.8333333333333
1975-08-22,NEW,202.66666666666666
1975-08-22,SEA,104.20833333333333
1975-08-23,ATL,289.8333333333333
1975-08-23,CHI,239.79166666666666
1975-08-23,FW,275.2916666666667
1975-08-23,LA,289.875
1975-08-23,NEW,248.25
1975-08-23,SEA,108.08333333333333
1975-08-24,ATL,272.875
1975-08-24,CHI,253.08333333333334
1975-08-24,FW,223.04166666666666
1975-08-24,LA,285
1975-08-24,NEW,111
1975-08-24,SEA,118.75
1975-08-25,ATL,282.9166666666667
1975-08-25,CHI,128.5
1975-08-25,FW,171.95833333333334
1975-08-25,LA,269.3333333333333
1975-08-25,NEW,178.04166666666666
1975-08-25,SEA,199.16666666666666
1975-08-26,ATL,198.125
1975-08-26,CHI,225.45833333333334
1975-08-26,FW,214.04166666666666
1975-08-26,LA,262.5
1975-08-26,NEW,148.16666666666666
1975-08-26,SEA,213.625
1975-08-27,ATL,261.7916666666667
1975-08-27,CHI,207.70833333333334
1975-08-27,FW,224.625
1975-08-27,LA,270.2083333333333
1975-08-27,NEW,255.70833333333334
1975-08-27,SEA,79.79166666666667
